Constituent ID,Gift Amount 17-18,Gift Count 17-18,Gift Amount 16-17,Gift Count 16-17,Gift Amount 15-16,Gift Count 15-16,Gift Amount 14-15,Gift Count 14-15,Gift Amount 13-14,Gift Count 13-14,Gift Amount 12-13,Gift Count 12-13,Gift Amount 11-12,Gift Count 11-12,Gift Amount 10-11,Gift Count 10-11,Gift Amount 09-10,Gift Count 09-10,Gift Amount 08-09,Gift Count 08-09,Lifetime Giving,Appeals in 17-18,Appeals in 16-17,Appeals in 15-16,Appeals in 14-15,Appeals in 13-14,Appeals in 12-13,Appeals in 11-12,Appeals in 10-11,Appeals in 09-10,Appeals in 08-09,Zip Code,Board Member,Business,Captial Campaign Steering Committee,Client,Congregation Group,Congregation,CoC Member,Donor,EECM Staff,Family Foundation,Former CoC Member,Friend,Government,H Event Invitee,Hospital,Keeper,Major Donor,Mid-level Donor,Polititian,Prospect,Vendor,Volunteer,Young Professional,Congregation Affiliation,Email Domain,Spouse?,Primary Phone Area Code
23811,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,19426,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@pitt.edu,,610
21247,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$25.00 ,1,$0.00 ,0,$25.00 ,1,$50.00 ,1,$25.00 ,1,$50.00 ,2,$275.00 ,1,0,0,0,0,0,3,3,3,2,19565,,,,,,,,Donor,,,,,,,,,,,,,,,,,,,610
13922,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$30.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$30.00 ,0,0,2,0,0,0,0,0,0,0,37172,,,,,,,,Donor,,,,,,,,,,,,,,,,,,,610
23756,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,51218,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,610
12112,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$0.00 ,0,$25.00 ,1,0,2,0,0,0,4,0,0,0,15218,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,612
11119,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,4,2,1,0,15143,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,614
23862,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15203,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,614
23653,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,614
23408,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,614
23731,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,614
23540,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15217,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@yahoo.com,,614
11268,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,15232,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,614
13350,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,$100.00 ,2,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$150.00 ,1,0,8,0,0,0,0,0,0,0,18902,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,614
23200,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,43017,,,,,,,,Donor,,,,,,,,,,,,,,,,,@yahoo.com,,614
18332,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$90.00 ,1,0,1,0,0,0,4,2,3,2,43017,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,614
13125,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,0,4,0,0,0,0,0,0,0,43215,,,,,,,,Donor,,,,,,,,,,,,,,,,,@aol.com,,614
22326,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,43224,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@gmail.com,,614
23213,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,43235,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,y,614
12608,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$40.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$40.00 ,1,0,3,0,0,0,0,0,0,0,37204,,,,,,,,Donor,,,,,,,,,,,,,,,,,@vanderbilt.edu,,615
12576,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,0,3,0,0,0,0,0,0,0,02116,,,,,,,,Donor,,,,,,,,,,,,,,,,,@woodroffe.com,,617
11784,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,$0.00 ,0,$0.00 ,0,$50.00 ,1,0,1,0,0,0,4,1,0,0,02140,,,,,,,,Donor,,,,,,,,,,,,,,,,,,,617
11049,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,"$1,000.00 ",2,"$1,000.00 ",1,$500.00 ,1,$200.00 ,1,$0.00 ,0,$0.00 ,0,"$2,700.00 ",1,0,4,0,0,0,4,2,2,0,02459,,,,,,,,,,,,,,,,,,Mid-level Donor,,,,Volunteer,,Friendship Community Presbyterian Church,@gmail.com,,617
13573,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,0,3,0,0,0,0,0,0,0,06605,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,617
12675,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,2,0,0,0,0,0,0,0,15143,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,617
12366,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,2,0,0,0,3,0,0,0,15206,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,617
17699,$100.00 ,10,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,0,0,0,0,0,0,0,0,0,15206,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,617
13566,$74.00 ,4,$71.25 ,3,$65.00 ,3,$65.00 ,3,$35.00 ,2,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$310.25 ,0,0,1,0,0,0,0,0,0,0,15218,,,,,,,,Donor,,,,,,,,,,,,Prospect,,,,,@hotmail.com,,617
23832,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15232,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,617
22766,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Prospect,,Volunteer,,,@gmail.com,,618
21671,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$200.00 ,0,0,1,0,0,0,0,0,0,0,92037,,,,,,,,,,,,,,,,,,,,,,,,,,y,619
20544,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15228,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,621
22316,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,91740,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@foothillchristian.org,,626
11858,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$10.00 ,1,$0.00 ,0,$0.00 ,0,$10.00 ,1,0,1,0,0,0,4,1,0,0,60504,,,,,,,,Donor,,,,,,,,,,,,,,,,Sacred Heart Parish,,y,630
23770,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,630
23697,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,05219,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,631
23753,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15219,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,631
23638,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,646
23768,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,646
23586,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15213,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,646
23490,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15217,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,646
17412,$0.00 ,0,$40.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$40.00 ,2,0,0,0,0,0,0,0,0,0,15217,,,,,,,,Donor,,,,,,,,,,,,,,,,,@pitt.edu,,650
13001,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$150.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$150.00 ,0,0,3,0,0,0,0,0,0,0,64308,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,650
20464,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$300.00 ,1,0,1,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,,,,,y,661
18762,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$45.00 ,0,0,0,0,0,0,0,0,0,0,15235,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,661
19639,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$150.00 ,0,0,1,0,0,0,0,0,0,0,19002,,,,,,,,,,,,,,,,,,,,,,,,Sacred Heart Parish,,y,661
19084,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,4,2,3,2,15206,,,,,,,Council of Congregations Member,,,,,,,,,,,,,,,Volunteer,,Missionary Temple C.O.G. in Christ,@chp.edu,,665
11310,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,0,0,0,0,15212,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@pitt.edu,,678
21245,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$200.00 ,1,0,2,0,0,0,4,3,3,2,15232,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,y,682
18277,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,0,0,0,0,0,0,0,0,0,0,15238,,,,,,,,,,,,,,,,,,,,,,,,,,y,682
19419,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,0,0,0,0,0,0,0,0,0,0,15232,,,,,,,,,,,,,,,,,,,,,,,,,,,683
18699,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,72662,,,,,,,,,,,,,,,,,,,,Prospect,,,,First Baptist Church,,,683
18002,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$150.00 ,0,0,1,0,0,0,0,0,0,0,15205,,,,,,,,,,,,,,,,,,,,,,,,,,,692
11606,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$25.00 ,1,0,1,0,0,0,4,2,0,0,89012,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,702
11866,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$50.00 ,1,$0.00 ,0,$0.00 ,0,$50.00 ,1,0,1,0,0,0,4,1,0,0,89145,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,702
23838,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,703
14969,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,0,0,0,0,0,0,0,0,15237,,,,,,,,,,,,,,,,,,,,Prospect,,Volunteer,,,@hotmail.com,,703
11215,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,1,0,1,0,0,0,4,2,1,0,20165,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@yahoo.com,,703
18564,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,0,2,0,0,0,0,0,0,0,22307,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,703
20600,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@lycos.com,,703
23460,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,704
23698,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15218,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@runbox.com,,707
11885,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$0.00 ,0,$0.00 ,0,$100.00 ,1,0,3,0,0,0,3,1,0,0,15217,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@yahoo.com,,713
14258,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,3,0,2,0,0,0,0,0,0,0,14706,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,716
23523,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15208,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,716
23425,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15232,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,716
23319,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Prospect,,,,,@gmail.com,,716
23421,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15201,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@pitt.edu,,717
23545,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15201,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,717
23536,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,717
11747,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$27.24 ,1,$27.24 ,1,$100.00 ,1,$80.00 ,1,$0.00 ,0,$0.00 ,0,$234.48 ,1,0,4,0,0,0,3,1,0,0,15206,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,717
11204,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$25.00 ,1,$0.00 ,0,$25.00 ,1,0,2,0,0,0,4,3,1,0,15212,,,,,,,,Donor,,,,,,,,,,,,,,,,,@gmail.com,,717
23774,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15219,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@duq.edu,,717
23853,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15219,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@duq.edu,,717
23580,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15221,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,717
23821,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15228,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,717
14312,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,1,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,2,0,1,0,0,0,0,0,0,0,15931,,,,,,,,Donor,,,,,,,,,,,,,,,,,,,717
19313,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,0,0,1,0,0,0,0,0,0,0,17110,,,,,,,,,,,,,,,,,,,,,,,,,,,717
18317,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$75.00 ,1,0,1,0,0,0,4,2,3,3,21701,,,,,,,,Donor,,,,,,,,,,,,,,,,,,y,717
23848,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,717
23499,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15212,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,720
23797,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15213,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,@gmail.com,,720
18044,$0.00 ,0,$0.00 ,0,$200.00 ,1,$150.00 ,1,$250.00 ,2,$500.00 ,2,$200.00 ,2,$400.00 ,2,$250.00 ,2,$200.00 ,2,"$15,570.44 ",1,0,0,0,0,0,5,3,3,3,80121,,,,,,,,,,,,,,,,,Major Donor,,,,,,,,,y,720
12508,$0.00 ,0,$0.00 ,0,$0.00 ,0,$100.00 ,2,$50.00 ,1,$50.00 ,1,$150.00 ,2,$0.00 ,0,$0.00 ,0,$0.00 ,0,$350.00 ,1,0,3,0,0,0,1,0,0,0,14127,,,,,,,,Donor,,,,,,,,,,,,,,,,,@consolidated.net,,724
23554,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,$0.00 ,0,0,0,0,0,0,0,0,0,0,15001,,,,,,,,,,,,,,,,,,,,,,Volunteer,,,,,724
